Churn,MonthlyRevenue,MonthlyMinutes,TotalRecurringCharge,DirectorAssistedCalls,OverageMinutes,RoamingCalls,PercChangeMinutes,PercChangeRevenues,DroppedCalls,BlockedCalls,UnansweredCalls,CustomerCareCalls,ThreewayCalls,ReceivedCalls,OutboundCalls,InboundCalls,PeakCallsInOut,OffPeakCallsInOut,DroppedBlockedCalls,CallForwardingCalls,CallWaitingCalls,MonthsInService,UniqueSubs,ActiveSubs,ServiceArea,Handsets,HandsetModels,CurrentEquipmentDays,AgeHH1,AgeHH2,ChildrenInHH,HandsetRefurbished,HandsetWebCapable,TruckOwner,RVOwner,Homeownership,BuysViaMailOrder,RespondsToMailOffers,OptOutMailings,NonUSTravel,OwnsComputer,HasCreditCard,RetentionCalls,RetentionOffersAccepted,NewCellphoneUser,NotNewCellphoneUser,ReferralsMadeBySubscriber,IncomeGroup,OwnsMotorcycle,AdjustmentsToCreditRating,HandsetPrice,MadeCallToRetentionTeam,CreditRating,PrizmCode,Occupation,MaritalStatus
0,0.4056297559060607,0.7121788726495293,0.5533047869540701,5.4941743251506665,-0.10278370704952554,-0.09511640363217437,1.026951488194277,-0.1474542501457359,0.07613011092312646,0.3,98.7,-0.11165411185562184,0.3,72.9,25.0,4.0,103.7,51.3,7.0,0.0,0.3,-0.4853309875595814,1,1,601,4.0,2.0,12.0,0.0,0.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.187028532390883,0,6,2,3,1
1,-0.5583117882653353,-0.2592288786889696,-0.41257926611374696,-0.40139150883977237,-0.41378996023600173,-0.12571796576428226,0.5319897162310984,0.030066182180381,-0.18924310094217994,0.0,15.0,-0.3078830699421519,0.0,36.3,9.3,4.3,25.7,35.3,4.3,0.0,0.3,-0.4853309875595814,2,2,408,1.0,1.0,424.0,54.0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.729346502175374,0,1,2,3,0
1,0.33250160421238567,1.5456240445177745,0.5533047869540701,-0.28905222084452775,0.1978556710307348,0.44551119403506456,3.5329390423070643,1.2524211590545002,-0.22241475242534323,96.3,40.7,0.02570615880494924,19.0,353.8,30.0,1.7,199.7,352.0,100.3,0.0,9.7,-0.6894117553078604,1,1,120,1.0,1.0,378.0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.729346502175374,0,3,2,3,1
1,-0.23857300809083626,0.39845574673087014,0.21734511632178594,0.1558113596166411,-0.40342308512978586,-0.10531692434287701,-1.062021029697564,-0.07644607721528915,-0.03444206068741786,1.0,23.0,0.22193511689147935,0.0,281.9,30.7,5.7,86.7,116.3,6.7,0.0,0.3,-0.6894117553078604,1,1,416,1.0,1.0,378.0,24.0,0.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,7,0,0,0.729346502175374,0,1,2,3,0
0,0.5892376690815646,-0.017321890028798647,2.0231283459703135,-0.40139150883977237,-0.41378996023600173,-0.12571796576428226,0.38389091832085587,0.030066182180381,-0.2998152725527243,7.7,29.7,-0.366751757368111,0.3,120.5,16.3,21.7,80.3,62.0,11.0,0.0,1.3,-0.6894117553078604,1,1,507,1.0,1.0,377.0,56.0,70.0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,6,0,0,0.729346502175374,0,1,3,4,2
0,-0.32407669314805637,-0.5313742409316619,-0.7065439779169956,-0.40139150883977237,-0.009481831093582672,-0.07471536221076913,-0.6566980038379531,-0.33511870717620235,-0.33298692403588753,0.0,16.0,-0.366751757368111,0.0,37.4,5.7,0.0,44.7,66.0,3.0,0.0,0.0,-0.8934925230561394,1,1,692,1.0,1.0,315.0,26.0,50.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,0,0,0.729346502175374,0,4,0,3,1
0,-0.6426904248349604,-0.722253974171328,-0.28659438962664036,-0.28905222084452775,-0.41378996023600173,-0.12571796576428226,0.21630543647505515,0.04781822541299269,-0.44355909564643187,0.0,4.3,-0.366751757368111,0.0,57.7,15.7,7.7,32.3,23.3,2.0,0.0,0.0,-0.6894117553078604,1,1,132,1.0,1.0,377.0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.729346502175374,0,2,2,3,1
1,-0.22777254260992433,0.6025647684128893,0.21734511632178594,-0.40139150883977237,-0.23755308343033188,-0.12571796576428226,-0.2396829676170072,-0.13984623161747375,0.4410182772379227,6.0,18.0,-0.0331625286210098,0.0,468.6,14.7,2.7,126.3,133.0,16.0,0.0,1.7,-0.2812502198113024,1,1,201,1.0,1.0,484.0,46.0,44.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,8,0,0,0.729346502175374,0,3,2,3,2
1,-0.22079724198683529,-0.28568745557367575,0.1333551986637149,0.2681506476118858,-0.41378996023600173,-0.12571796576428226,-1.3543212887309375,-1.2125768441024374,-0.2998152725527243,0.3,37.3,-0.366751757368111,0.0,45.8,12.0,0.0,40.0,65.3,3.7,0.0,0.3,-0.4853309875595814,1,1,45,1.0,1.0,423.0,0.0,0.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.729346502175374,0,4,0,3,1
1,-0.6483156672729354,-0.6164196666325032,-0.7065439779169956,-0.40139150883977237,-0.41378996023600173,-0.12571796576428226,-0.009740097177420177,0.030066182180381,-0.33298692403588753,0.0,0.0,0.16306642946552036,0.7,33.7,29.0,13.7,93.3,27.3,3.0,0.0,0.0,-0.2812502198113024,1,1,467,2.0,2.0,471.0,54.0,50.0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,6,0,0,-0.22884101510775443,0,1,2,4,2
0,-0.6483156672729354,-0.7335933642647735,-0.28659438962664036,-0.40139150883977237,-0.41378996023600173,-0.12571796576428226,0.5514764001666566,0.030066182180381,-0.5209596157738129,0.0,7.0,-0.366751757368111,0.0,0.1,2.0,0.0,17.7,2.7,1.3,0.0,0.0,-0.2812502198113024,1,1,395,1.0,1.0,484.0,62.0,0.0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,9,0,0,0.729346502175374,0,1,0,5,0
0,-0.5243353239399664,0.28128204909859983,-0.07661959548146274,-0.40139150883977237,-0.41378996023600173,-0.10531692434287701,-0.8515648431935352,0.01738615129994408,-0.6315317873843572,0.0,19.7,0.02570615880494924,0.0,32.3,13.7,0.3,31.0,58.0,0.3,0.0,0.0,-0.8934925230561394,1,1,90,1.0,1.0,315.0,24.0,0.0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,9,0,0,0.729346502175374,0,2,2,3,0
0,-0.6422404054399223,-0.8035196031743541,-0.28659438962664036,-0.40139150883977237,-0.41378996023600173,-0.12571796576428226,-0.1422495479392161,0.022458163652118845,-0.6315317873843572,1.0,5.3,-0.366751757368111,0.0,4.4,3.7,0.3,23.3,10.0,1.3,0.0,0.0,-0.8934925230561394,1,1,121,1.0,1.0,315.0,54.0,50.0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,7,0,0,0.729346502175374,0,1,3,4,2
0,-0.5337857312357643,-0.8526569602459514,-0.28659438962664036,0.1558113596166411,-0.41378996023600173,0.23130025911030955,-0.07989215934542977,-0.09927013280007559,-0.6647034388675205,2.7,5.0,-0.366751757368111,1.0,1.2,0.3,0.0,18.7,5.3,2.7,0.0,0.0,-0.8934925230561394,1,1,201,2.0,1.0,300.0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.6121160220210058,0,5,0,3,1
0,-0.1892958843341753,-0.05889965370476553,0.007370322176608314,-0.40139150883977237,-0.37232245981113826,-0.12571796576428226,0.13446136394571062,0.055426243941254845,-0.44355909564643187,0.7,32.0,-0.366751757368111,0.0,111.7,27.0,9.7,74.0,95.3,2.7,0.0,1.0,-0.4853309875595814,1,1,592,1.0,1.0,423.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0.729346502175374,0,4,2,3,1
0,-0.6028637083740974,-0.5786216996543515,-0.28659438962664036,-0.06886721637384821,-0.41378996023600173,-0.12571796576428226,0.001951913183914754,0.04781822541299269,-0.22241475242534323,1.0,11.7,-0.366751757368111,0.0,29.8,39.3,21.7,104.3,27.7,5.0,0.0,0.7,-0.2812502198113024,2,2,465,1.0,1.0,484.0,64.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,9,0,0,0.729346502175374,0,2,2,3,1
0,-1.0688587919359462,-0.909353910713179,-1.5464431544977062,-0.40139150883977237,-0.41378996023600173,-0.12571796576428226,0.040925281055031196,-0.002901898108754998,-0.5873029187401395,0.0,1.3,-0.22939148670753992,0.0,0.4,0.0,0.0,6.0,9.3,0.7,0.0,0.0,-0.8934925230561394,1,1,219,3.0,3.0,165.0,36.0,36.0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,7,0,0,-0.6121160220210058,0,1,0,3,2
0,-0.9946055917546763,-0.7411529576604039,-1.5464431544977062,-0.40139150883977237,-0.39305621002357,-0.12571796576428226,0.1929214157523853,0.07571429334995392,-0.36615857551905084,2.0,9.3,-0.366751757368111,0.0,38.6,11.0,8.7,42.3,19.3,4.7,0.0,0.0,-0.2812502198113024,2,2,601,2.0,2.0,328.0,38.0,0.0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,7,0,0,0.3460714952621226,0,1,2,3,0
0,-0.14654404180556532,0.5798859882259984,0.8892644575863544,-0.40139150883977237,-0.41378996023600173,0.047690886317662336,-1.2218118379691416,-0.028261959869628834,0.8501353121969366,48.7,27.0,0.28080380431743834,0.7,284.3,31.0,1.0,163.3,248.3,62.3,0.0,2.7,-0.8934925230561394,2,1,53,2.0,2.0,287.0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1.9535785462173856,0,6,0,3,1
0,-1.0648086173806044,-0.3083662357605668,-1.5464431544977062,0.2681506476118858,-0.41378996023600173,-0.12571796576428226,-0.31373236657212844,-0.007973910460929766,-0.33298692403588753,1.0,22.7,-0.366751757368111,0.0,21.5,6.3,0.7,56.3,32.7,4.0,0.0,0.0,-0.6894117553078604,2,2,39,2.0,2.0,369.0,44.0,44.0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,8,0,0,-1.187028532390883,0,1,0,3,2
0,-0.4678578898626974,-0.15150467280123722,-0.07661959548146274,0.60067494007781,-0.41378996023600173,-0.07471536221076913,0.2903548354301764,0.027530176004293614,0.5184187973653036,1.7,29.3,-0.366751757368111,0.3,116.3,46.3,6.3,75.7,122.0,12.3,0.0,1.3,-0.8934925230561394,1,1,580,2.0,1.0,180.0,50.0,48.0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,4,0,0,0.5377089987187483,0,1,3,3,2
1,0.6504403068067326,0.6857202957648231,0.6792896634411767,1.0455385205389789,0.6643650508104492,-0.12571796576428226,-0.5047018691405989,-0.8144238744567179,3.1721509160183676,7.0,20.3,-0.22939148670753992,0.0,103.4,14.0,7.3,121.7,90.3,41.7,0.0,1.7,-0.8934925230561394,1,1,132,2.0,2.0,313.0,52.0,48.0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,0,0,0.5377089987187483,0,1,0,4,0
0,0.1698195929061486,0.8180131801883541,1.9391384283122426,0.60067494007781,-0.41378996023600173,-0.12571796576428226,-0.5709565945214968,0.8060840720631206,0.9164786151632633,12.0,145.0,0.22193511689147935,0.7,226.3,55.3,11.3,108.7,165.0,26.3,0.0,1.3,-0.8934925230561394,3,2,63,2.0,1.0,315.0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.7619410427607598,0,4,0,3,1
0,-0.6483156672729354,-0.7827307213363707,-0.28659438962664036,-0.40139150883977237,-0.41378996023600173,-0.12571796576428226,-0.15004422151343938,0.030066182180381,-0.5541312672569761,5.0,3.7,-0.366751757368111,0.0,7.5,5.3,0.0,25.7,14.3,6.0,0.0,0.3,-0.4853309875595814,1,1,108,1.0,1.0,423.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0.729346502175374,0,1,3,3,0
0,-0.6483156672729354,0.003466991809184792,-0.28659438962664036,-0.40139150883977237,-0.41378996023600173,-0.12571796576428226,-0.18122291581033254,0.030066182180381,-0.4103874441632686,4.3,28.0,-0.3078830699421519,0.0,90.0,36.3,10.3,106.0,118.3,6.7,0.0,1.3,-0.4853309875595814,1,1,504,1.0,1.0,423.0,46.0,44.0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,9,0,0,0.729346502175374,0,1,2,4,2
0,-0.08579142347543527,-0.754382246102757,-0.28659438962664036,-0.40139150883977237,-0.41378996023600173,-0.12571796576428226,-0.383884428740138,1.9320708142459193,0.7727347920695556,1.3,7.3,-0.22939148670753992,0.0,6.5,13.7,0.0,21.7,18.0,14.3,0.0,0.0,-0.6894117553078604,1,1,203,1.0,1.0,377.0,34.0,32.0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,6,1,0,0.729346502175374,0,1,3,1,2
0,-0.5583117882653353,-0.7260337708691431,-0.28659438962664036,-0.40139150883977237,-0.41378996023600173,-0.12571796576428226,-0.45793382769525925,0.030066182180381,-0.4767307471295951,0.0,4.0,-0.366751757368111,0.0,45.6,1.0,0.0,32.0,10.0,1.7,0.0,0.3,-0.4853309875595814,1,1,686,1.0,1.0,423.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.729346502175374,0,1,3,3,0
0,-0.4613326086346464,-0.5068055623958633,-0.7065439779169956,-0.40139150883977237,-0.28938745896141127,-0.12571796576428226,1.1087955607236215,0.35721097889565356,0.21987393401683406,4.0,30.3,-0.366751757368111,0.0,34.1,0.3,1.0,35.0,19.3,12.0,0.0,0.0,-0.2812502198113024,1,1,359,3.0,3.0,196.0,42.0,0.0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,-1.7619410427607598,0,1,0,3,1
0,-0.6411153569523274,-0.82241858666343,-0.28659438962664036,-0.28905222084452775,-0.41378996023600173,-0.12571796576428226,0.21240809968794352,0.04781822541299269,-0.36615857551905084,0.0,3.3,-0.17052279928158087,0.0,10.8,13.0,4.0,22.0,13.0,2.7,0.0,0.0,-0.2812502198113024,2,2,469,1.0,1.0,484.0,38.0,30.0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,7,0,0,0.729346502175374,0,1,2,3,2
0,-0.6087139605095914,-0.6712267187508232,-0.28659438962664036,-0.40139150883977237,-0.41378996023600173,-0.12571796576428226,0.29425217221728805,0.08332231187821607,-0.2555864039085065,1.3,8.7,-0.366751757368111,0.3,10.0,12.3,1.3,40.3,15.3,5.0,0.0,0.3,-0.6894117553078604,2,2,541,1.0,1.0,377.0,60.0,58.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0.729346502175374,0,1,2,3,0
1,-0.1892958843341753,0.23025479367809504,-0.07661959548146274,-0.40139150883977237,0.0423525444374967,-0.12571796576428226,-0.3488083976561332,-0.3604787689370762,-0.14501423229796218,0.7,14.0,-0.3078830699421519,0.0,76.1,6.3,0.0,46.7,35.3,5.3,0.0,0.0,-0.4853309875595814,1,1,302,1.0,1.0,423.0,50.0,48.0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,6,0,0,0.729346502175374,0,1,3,3,2
0,-0.5340107409332834,-0.5691722079098136,-0.28659438962664036,-0.40139150883977237,-0.26865370874897954,-0.12571796576428226,0.6138337887604429,0.39017905918478957,-0.6647034388675205,3.7,15.3,-0.366751757368111,0.7,40.6,3.3,0.0,85.3,29.3,3.7,0.0,1.3,-0.8934925230561394,1,1,440,1.0,1.0,315.0,34.0,34.0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,3,0,0,0.729346502175374,0,1,0,3,1
0,4.12976525954303,1.405771566698613,0.5533047869540701,3.602380715310747,5.36055947392624,2.5162168983076967,-4.526753433439816,-4.747769453568251,0.10930176240628973,1.3,39.3,-0.366751757368111,0.0,404.8,79.0,32.3,214.3,164.3,8.3,0.0,0.0,-0.4853309875595814,1,1,591,1.0,1.0,423.0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.729346502175374,0,1,0,3,1
0,-0.6422404054399223,-0.667446922053008,-0.28659438962664036,-0.40139150883977237,-0.41378996023600173,-0.12571796576428226,-0.11886552721654621,0.022458163652118845,0.9164786151632633,2.0,8.7,-0.366751757368111,0.0,62.3,9.0,8.7,39.3,13.0,16.3,0.0,1.0,-0.8934925230561394,2,2,408,2.0,1.0,308.0,36.0,30.0,1,0,1,0,0,0,1,1,0,1,1,1,0,0,1,0,0,5,0,0,-0.6121160220210058,0,1,3,4,2
0,1.4174983656490039,0.9408565728673471,0.38532495163792807,0.7130142280730547,1.1619750559088111,-0.10531692434287701,0.130564027158599,-1.3900972764285542,-0.18924310094217994,67.7,39.7,1.20307990732413,1.3,271.4,50.7,24.0,144.7,169.3,72.0,0.0,3.7,-0.8934925230561394,1,1,396,2.0,2.0,184.0,28.0,0.0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,4,0,0,-0.6121160220210058,0,3,0,3,0
0,-0.8692751902365934,-0.9811700479716672,-1.126493566207351,-0.40139150883977237,-0.41378996023600173,-0.12571796576428226,0.04482261784214284,0.024994169828206233,-0.5541312672569761,0.7,0.3,-0.366751757368111,0.0,0.0,0.0,0.0,1.3,0.3,1.7,0.0,0.0,-0.8934925230561394,1,1,330,1.0,1.0,315.0,74.0,72.0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,4,0,0,0.729346502175374,0,1,3,3,0
1,1.6265323746441547,0.8180131801883541,0.5533047869540701,-0.40139150883977237,2.04315943993716,-0.12571796576428226,0.3916855918950791,0.4865472938761102,1.2150234785117329,2.0,43.0,-0.22939148670753992,0.0,157.8,57.3,27.0,65.7,72.7,19.0,0.0,4.7,-0.6894117553078604,1,1,142,2.0,1.0,25.0,44.0,44.0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,9,0,0,-1.187028532390883,0,2,3,3,2
0,-0.5700122925363234,-0.7959600097787238,-0.7065439779169956,0.1558113596166411,-0.41378996023600173,0.09869348987117547,-0.0643028121969832,-0.007973910460929766,-0.18924310094217994,3.3,18.7,-0.366751757368111,0.0,10.9,14.0,4.0,60.7,17.7,7.7,0.0,0.7,-0.2812502198113024,2,2,358,1.0,1.0,484.0,46.0,46.0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,9,0,0,0.729346502175374,0,0,2,3,2
1,-0.6422404054399223,-0.667446922053008,-0.28659438962664036,-0.40139150883977237,-0.41378996023600173,-0.12571796576428226,0.12666669037148734,0.022458163652118845,0.21987393401683406,2.3,18.7,-0.3078830699421519,0.0,26.4,8.0,0.0,56.0,22.7,10.3,0.0,0.0,-0.8934925230561394,1,1,459,1.0,1.0,315.0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.729346502175374,0,1,0,3,1
1,1.3742965037253558,2.772168072958797,0.9732543752444254,0.04347207162139645,1.3693125580331287,-0.12571796576428226,-0.1344548743649928,-1.1441046773480779,3.282723087628912,5.0,57.0,0.7517533037251107,2.0,518.4,96.3,32.7,167.3,357.7,40.7,0.0,2.7,-0.4853309875595814,1,1,459,1.0,1.0,423.0,52.0,44.0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,6,0,0,0.729346502175374,0,2,0,3,0
0,0.08611598542908076,0.08662251916111854,0.8052745399282834,1.2657235250096583,-0.41378996023600173,0.05789140702836496,-0.0915841697067647,0.04781822541299269,-0.03444206068741786,0.3,42.0,1.2619485947500892,0.3,164.7,48.7,7.7,110.3,79.7,6.0,0.0,1.0,-0.8934925230561394,1,1,687,1.0,1.0,315.0,24.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,8,0,0,0.729346502175374,0,2,0,3,0
0,0.7222184003152939,-0.0022027032375379644,-0.28659438962664036,-0.17671293284928308,1.2967444322896176,-0.09511640363217437,0.08379598571325927,-0.09166211427181345,0.6621626204590113,1.0,55.3,1.4581775528366192,1.3,109.6,9.7,0.0,171.0,69.3,13.0,0.0,3.0,-0.4853309875595814,1,1,35,2.0,2.0,30.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,-1.5703035393041342,0,4,0,1,1
0,-0.5783376513445263,-0.7940701114298162,-0.8325288544041022,-0.28905222084452775,-0.32048808428005887,0.1292950520032833,0.5670657473151032,0.5955955594478678,-0.33298692403588753,0.0,9.7,-0.17052279928158087,0.0,11.2,4.3,0.3,13.7,12.7,3.0,0.0,0.0,-0.4853309875595814,1,1,46,1.0,1.0,423.0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.729346502175374,0,1,0,3,1
0,-0.5616869337281203,-0.10425721407854757,-0.28659438962664036,-0.40139150883977237,-0.29975433406762714,-0.12571796576428226,0.09938533286170585,0.18222655274562405,0.18670228253367077,1.3,21.0,0.6143930330645396,0.0,125.8,24.0,6.3,102.7,78.3,9.0,0.0,0.0,-0.4853309875595814,1,1,695,1.0,1.0,423.0,28.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,4,0,0,0.729346502175374,0,1,0,3,1
