Churn,MonthlyRevenue,MonthlyMinutes,TotalRecurringCharge,DirectorAssistedCalls,OverageMinutes,RoamingCalls,PercChangeMinutes,PercChangeRevenues,DroppedCalls,BlockedCalls,UnansweredCalls,CustomerCareCalls,ThreewayCalls,ReceivedCalls,OutboundCalls,InboundCalls,PeakCallsInOut,OffPeakCallsInOut,DroppedBlockedCalls,CallForwardingCalls,CallWaitingCalls,MonthsInService,UniqueSubs,ActiveSubs,ServiceArea,Handsets,HandsetModels,CurrentEquipmentDays,AgeHH1,AgeHH2,ChildrenInHH,HandsetRefurbished,HandsetWebCapable,TruckOwner,RVOwner,Homeownership,BuysViaMailOrder,RespondsToMailOffers,OptOutMailings,NonUSTravel,OwnsComputer,HasCreditCard,RetentionCalls,RetentionOffersAccepted,NewCellphoneUser,NotNewCellphoneUser,ReferralsMadeBySubscriber,IncomeGroup,OwnsMotorcycle,AdjustmentsToCreditRating,HandsetPrice,MadeCallToRetentionTeam,CreditRating,PrizmCode,Occupation,MaritalStatus
0,-0.7018679752824576,0.8293525702817997,-1.5464431544977064,0.26815064761188573,0.031985669331280824,0.39450859048155146,-0.07989215934542977,-0.2920066021827168,0.21987393401683406,4.0,57.3,-0.36675175736811094,0.0,268.6,39.7,25.7,189.0,98.0,12.0,0.0,3.0,0.3309920834335346,2,2,129,3.0,3.0,232.0,46.0,44.0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,7,0,0,-0.6121160220210058,0,2,0,3,0
0,-0.3324020519562595,-0.7373731609625886,-0.7065439779169957,-0.2890522208445278,-0.28938745896141127,0.6597221289598197,0.17733206860393871,0.1746185342173619,-0.6647034388675205,0.0,9.0,-0.36675175736811094,0.0,8.7,3.0,0.0,23.3,11.3,0.0,0.0,0.0,0.5350728511818136,1,1,229,2.0,2.0,26.0,58.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,-0.6121160220210058,0,3,0,3,1
0,-0.18704578735898544,-0.32537532090073507,0.13335519866371492,-0.17671293284928313,-0.41378996023600173,-0.12571796576428226,0.4423509701275305,0.04274621306081792,-0.33298692403588753,0.3,25.3,-0.36675175736811094,0.0,47.2,34.0,5.3,79.3,30.0,3.3,0.0,1.0,0.9432343866783716,3,2,352,1.0,1.0,848.0,38.0,70.0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0.729346502175374,0,2,3,3,0
1,-0.19829627223493543,1.192213053272056,0.5533047869540703,-0.4013915088397724,-0.41378996023600173,-0.12571796576428226,-1.0074583146780012,0.030066182180381,-0.22241475242534323,2.7,20.0,0.8694906785770288,0.0,80.8,35.7,2.0,68.3,79.7,6.7,0.0,0.7,0.9432343866783716,2,2,420,2.0,2.0,745.0,60.0,54.0,1,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,7,0,0,-0.6121160220210058,0,1,0,4,2
0,-0.5992635532137934,-0.8337579767568756,-0.6225540602589247,-0.4013915088397724,-0.41378996023600173,-0.10531692434287701,0.10718000643592913,0.10107435511082775,-0.2998152725527243,1.0,21.7,-0.36675175736811094,0.0,8.7,8.7,3.7,20.0,28.7,4.3,0.0,0.0,0.7391536189300926,1,1,468,2.0,2.0,62.0,36.0,48.0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,9,0,0,-0.6121160220210058,0,1,2,3,2
0,-0.5846379228750586,-0.8167488916167073,-0.7065439779169957,0.0434720716213964,-0.3619555847049224,-0.12571796576428226,-0.052610801835648265,0.009778132771681923,-0.5873029187401395,0.0,4.3,-0.36675175736811094,0.0,10.0,17.0,0.0,29.0,17.3,0.7,0.0,0.0,0.9432343866783716,1,1,692,1.0,1.0,848.0,46.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0.729346502175374,0,1,0,3,0
0,0.060239870214395475,-0.4368793234862826,0.9732543752444256,0.26815064761188573,-0.41378996023600173,-0.12571796576428226,-0.04091879147431333,0.04274621306081792,-0.5873029187401395,4.7,20.3,-0.03316252862100976,0.0,44.2,44.7,13.3,81.0,37.3,5.3,0.0,0.7,0.9432343866783716,2,2,229,2.0,1.0,839.0,32.0,26.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,-0.6121160220210058,0,3,0,3,1
0,-0.5157849554342444,-0.7430428560093114,-0.7065439779169957,-0.4013915088397724,-0.3619555847049224,-0.05431432078936389,-0.10327618006809963,0.03513819453255577,-0.6315317873843572,8.7,10.3,-0.36675175736811094,0.7,16.2,8.7,0.0,48.3,33.7,9.0,0.0,0.0,0.3309920834335346,1,1,120,1.0,1.0,679.0,48.0,46.0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,6,0,0,0.729346502175374,0,1,0,3,2
0,-0.19807126253741647,-0.35372379613434884,0.13335519866371492,-0.4013915088397724,-0.33085495938627474,-0.12571796576428226,-0.22799095725567226,0.030066182180381,0.18670228253367077,0.0,6.7,-0.36675175736811094,0.7,112.8,35.0,11.3,56.0,43.0,7.7,0.0,0.7,0.5350728511818136,1,1,284,2.0,2.0,312.0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6121160220210058,0,6,0,3,1
0,-0.6971427716345585,-0.3877419664146854,-0.9165187720621734,-0.2890522208445278,-0.310121209173843,-0.12571796576428226,-0.7307474027930743,-0.4213429171631734,-0.5541312672569761,0.3,7.7,-0.36675175736811094,0.0,44.8,14.0,3.3,58.3,27.3,1.3,0.0,0.0,0.9432343866783716,3,3,625,2.0,2.0,198.0,42.0,34.0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,8,0,0,-0.6121160220210058,0,0,2,3,1
0,-0.19829627223493543,-0.31403593080728953,0.5533047869540703,-0.4013915088397724,-0.41378996023600173,-0.12571796576428226,0.4228642861919723,0.030066182180381,-0.2555864039085065,1.0,24.0,-0.36675175736811094,0.0,112.3,33.7,19.0,122.0,44.3,4.7,0.0,0.0,0.5350728511818136,1,1,283,5.0,3.0,357.0,30.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,1,-1.7619410427607598,0,1,0,3,0
0,-0.6480906575754165,-0.9131337074109941,-0.7065439779169957,-0.4013915088397724,-0.41378996023600173,-0.12571796576428226,0.11107734322304079,0.030066182180381,-0.6647034388675205,0.0,1.0,-0.36675175736811094,0.0,0.0,0.0,0.0,3.7,0.7,0.0,0.0,0.0,0.9432343866783716,2,2,660,2.0,2.0,388.0,56.0,58.0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,6,0,0,-0.6121160220210058,0,1,3,3,2
0,-0.0907416368208534,-0.00787239828426072,0.13335519866371492,-0.2890522208445278,-0.35158870959870653,0.15989661413539116,0.24358679398483665,0.04021020688473054,-0.14501423229796218,2.3,51.0,-0.3078830699421519,0.0,126.3,31.0,10.3,115.7,56.7,7.0,0.0,0.3,0.5350728511818136,1,1,633,2.0,2.0,414.0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6121160220210058,0,2,3,3,1
0,-0.42195591156882156,0.9162878943315486,-0.07661959548146274,-0.06886721637384825,-0.38268933491735413,-0.12571796576428226,0.5865524312506614,0.0782502995260413,0.07613011092312646,3.0,11.0,0.16306642946552038,0.0,107.7,23.3,1.0,73.7,79.7,9.7,0.0,2.0,0.9432343866783716,1,1,335,1.0,1.0,847.0,52.0,26.0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,6,0,0,0.729346502175374,0,4,0,3,0
0,-0.33600220711656353,-0.3461642027387185,-0.7065439779169957,-0.4013915088397724,-0.019848706199798546,-0.08491588292147176,0.09159065928748257,0.00724212659559454,-0.4767307471295951,2.7,3.3,-0.36675175736811094,0.3,59.8,30.3,12.3,71.7,6.7,4.3,0.0,0.0,0.5350728511818136,2,2,686,1.0,1.0,740.0,62.0,60.0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,7,0,0,0.729346502175374,0,1,0,3,2
1,0.6310894728200985,0.33419920286801225,1.3932039635347808,0.15581135961664105,-0.41378996023600173,-0.12571796576428226,-1.0698157032717874,0.7376119053087612,0.9607074838074809,25.0,11.0,-0.22939148670753987,1.3,185.4,54.0,18.3,107.3,39.3,39.7,0.0,2.7,0.3309920834335346,1,1,116,4.0,4.0,10.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,0,0,-2.145216049674011,0,2,0,3,0
0,-0.3918046121012755,-0.6957953972866218,-0.7065439779169957,-0.4013915088397724,-0.08204995683709379,-0.11551744505357962,-0.00194542360319689,-0.09927013280007559,-0.6315317873843572,2.7,22.7,-0.36675175736811094,0.0,12.3,5.3,3.3,33.7,29.3,3.0,0.0,0.3,0.3309920834335346,1,1,243,3.0,3.0,580.0,38.0,0.0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,6,0,0,-2.145216049674011,0,1,0,4,2
0,-0.09546684046875242,-0.5294843425827542,0.13335519866371492,-0.4013915088397724,-0.41378996023600173,0.34350598692803835,-0.08768683291965305,-0.08659010191963867,-0.5209596157738129,0.0,11.0,-0.36675175736811094,0.0,52.9,4.0,4.3,63.7,31.0,1.3,0.0,0.7,0.7391536189300926,2,2,420,1.0,1.0,786.0,42.0,40.0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,5,1,0,0.729346502175374,0,1,2,3,0
0,-0.6483156672729355,-0.8564367569437665,-0.7065439779169957,-0.4013915088397724,-0.41378996023600173,-0.12571796576428226,-0.20070959974589075,0.030066182180381,-0.6315317873843572,1.0,1.0,-0.36675175736811094,0.0,16.1,0.0,0.3,20.7,3.7,1.3,0.0,0.3,0.5350728511818136,1,1,633,1.0,1.0,740.0,56.0,54.0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,8,0,0,0.729346502175374,0,1,0,4,2
1,-0.2068466407406575,-0.1420551810566993,-0.7065439779169957,1.0455385205389789,0.011251919118849076,-0.12571796576428226,0.3332255400884045,-1.078168516769806,-0.6315317873843572,0.7,4.3,-0.36675175736811094,0.0,69.9,10.3,5.7,92.7,18.0,1.0,0.0,0.7,0.9432343866783716,1,1,358,2.0,2.0,629.0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,-2.145216049674011,0,1,3,3,1
0,-0.7232438965467626,-0.9301427925511624,-1.2524784426944577,-0.2890522208445278,-0.18571870789925252,-0.12571796576428226,-0.07989215934542977,-0.21592641690009523,-0.6647034388675205,0.7,2.3,-0.36675175736811094,0.0,5.7,0.0,0.0,3.0,7.7,0.7,0.0,0.0,0.5350728511818136,1,1,45,1.0,1.0,740.0,80.0,74.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0.729346502175374,0,5,2,3,2
0,0.2503730646179507,0.31152042268112123,0.13335519866371492,-0.4013915088397724,0.10455379507479194,-0.09511640363217437,0.8009059545418018,-0.44670297892404726,2.1770013715234686,3.0,34.7,-0.36675175736811094,0.0,98.1,59.7,27.0,77.0,117.3,28.7,0.0,1.7,0.3309920834335346,1,1,591,2.0,2.0,321.0,52.0,52.0,1,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,7,0,0,0.5377089987187483,0,1,2,4,2
0,-0.07476594829700453,-0.202531928221742,-0.4965691837718181,-0.4013915088397724,0.02161879422506495,-0.12571796576428226,-0.995766304316666,-0.48981508391753276,0.40784662575475933,0.0,0.0,-0.36675175736811094,0.3,75.5,14.7,2.3,64.7,74.7,9.7,0.0,1.3,0.3309920834335346,1,1,467,2.0,2.0,619.0,34.0,34.0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,7,0,0,-0.6121160220210058,0,3,2,3,2
1,-0.4057552133474534,0.3417587962636426,-0.1606095131395338,-0.4013915088397724,-0.26865370874897954,-0.12571796576428226,-0.941203589297103,0.009778132771681923,-0.03444206068741786,7.3,43.0,0.7517533037251107,0.0,115.3,8.0,1.0,71.0,56.0,13.0,0.0,0.0,0.7391536189300926,1,1,226,5.0,3.0,334.0,46.0,60.0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,9,0,0,-2.145216049674011,0,2,3,3,0
0,-0.04056447427411646,-0.18174304638375857,0.9732543752444256,-0.4013915088397724,-0.29975433406762714,-0.12571796576428226,0.3644042343852976,0.01738615129994408,0.10930176240628973,1.0,38.7,-0.3078830699421519,0.0,37.3,43.3,5.0,100.7,57.0,8.0,0.0,1.0,0.3309920834335346,3,2,45,2.0,2.0,157.0,46.0,34.0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,6,0,0,-2.145216049674011,0,3,2,3,1
0,-1.0652586367756425,-0.9188034024577169,-1.5464431544977064,-0.4013915088397724,-0.41378996023600173,0.01708932418555446,0.013643923545249686,0.009778132771681923,-0.5873029187401395,0.0,9.7,-0.36675175736811094,0.0,3.3,5.7,1.0,16.3,9.0,0.7,0.0,0.0,0.7391536189300926,1,1,100,1.0,1.0,786.0,26.0,0.0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0.729346502175374,0,1,0,3,0
0,-0.6422404054399224,-0.9830599463205748,-0.7065439779169957,-0.4013915088397724,-0.41378996023600173,-0.12571796576428226,0.03702794426791955,0.022458163652118845,-0.6315317873843572,0.0,0.0,-0.36675175736811094,0.0,0.0,0.0,0.0,1.7,0.0,0.3,0.0,0.0,0.3309920834335346,2,2,601,1.0,1.0,678.0,50.0,46.0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,5,0,0,0.729346502175374,0,1,0,3,2
0,-0.6483156672729355,-0.98683974301839,-0.7065439779169957,-0.4013915088397724,-0.41378996023600173,-0.12571796576428226,0.05651462820347777,0.030066182180381,-0.6647034388675205,0.3,0.3,-0.36675175736811094,0.0,1.9,0.7,0.3,1.0,0.7,0.3,0.0,0.0,0.5350728511818136,1,1,335,3.0,3.0,283.0,60.0,64.0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,4,0,0,-1.5703035393041342,0,2,2,3,0
0,-0.6483156672729355,-0.6920156005888066,-0.7065439779169957,-0.4013915088397724,-0.41378996023600173,-0.12571796576428226,-0.11496819042943457,0.030066182180381,0.21987393401683406,2.3,23.0,-0.36675175736811094,0.0,17.7,3.3,1.0,15.0,69.0,10.3,0.0,0.0,0.7391536189300926,2,1,470,3.0,2.0,459.0,54.0,64.0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,8,0,0,-2.145216049674011,0,2,2,3,2
0,0.12481765340234842,-0.41609044164829917,-0.9165187720621734,-0.2890522208445278,0.6436313005980173,-0.12571796576428226,0.8671606799226997,0.8770922449935673,-0.2555864039085065,0.0,9.3,-0.36675175736811094,0.0,207.9,11.7,10.0,41.7,28.7,3.7,0.0,0.3,0.7391536189300926,2,2,586,2.0,2.0,100.0,48.0,54.0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,5,0,0,-2.145216049674011,0,4,0,3,2
1,0.9413778456987997,0.8633707405621361,1.6031787576799585,1.4904021010001476,-0.08204995683709379,-0.11551744505357962,-0.04091879147431333,-0.233678460132707,0.9164786151632633,1.0,57.3,0.16306642946552038,0.3,303.1,50.3,1.7,239.3,122.3,15.3,0.0,0.0,0.9432343866783716,1,1,478,2.0,2.0,755.0,60.0,0.0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,-2.145216049674011,1,4,0,3,1
0,-0.6422404054399224,-0.9169135041088092,-0.7065439779169957,-0.4013915088397724,-0.41378996023600173,-0.12571796576428226,0.060411964990589415,0.022458163652118845,-0.6647034388675205,0.3,0.3,-0.36675175736811094,0.0,12.3,8.0,0.0,10.7,3.3,0.3,0.0,0.0,0.3309920834335346,2,1,308,1.0,1.0,678.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.729346502175374,0,6,0,3,1
0,-0.28897518033509245,-0.05889965370476553,-0.4965691837718181,-0.4013915088397724,-0.16498495768682078,-0.12571796576428226,-0.33711638729479826,-0.2438224848370565,0.47418992872108606,0.3,38.0,4.146514278622082,0.3,79.6,70.3,5.7,155.0,120.3,10.7,0.0,1.0,0.3309920834335346,1,1,459,3.0,2.0,68.0,38.0,32.0,0,1,1,0,0,1,1,1,0,0,0,1,0,0,1,0,0,2,0,1,-0.6121160220210058,0,2,0,3,0
0,-0.3465776628999565,0.0072467885069999625,0.13335519866371492,0.0434720716213964,-0.41378996023600173,-0.12571796576428226,0.025335933906584618,-0.030797966045716222,-0.0012704092042545843,20.3,84.3,0.5555243456385807,0.7,198.9,26.0,23.7,73.3,57.7,26.3,0.0,0.7,0.5350728511818136,1,1,384,2.0,2.0,583.0,0.0,0.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5377089987187483,0,3,0,3,1
0,0.22584700758837964,-0.7052448890311597,0.13335519866371492,-0.4013915088397724,-0.41378996023600173,-0.12571796576428226,-0.5008045323534873,-0.44670297892404726,-0.44355909564643187,0.7,31.0,-0.36675175736811094,0.3,52.8,11.3,0.0,8.7,33.3,2.7,0.0,0.7,0.3309920834335346,6,5,102,1.0,1.0,678.0,76.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,6,0,0,0.729346502175374,0,0,2,3,1
0,-1.0216067554569566,-0.6976852956355294,-1.5464431544977064,-0.17671293284928313,-0.41378996023600173,-0.12571796576428226,0.25917614113328324,0.024994169828206233,-0.5209596157738129,1.0,17.0,-0.3078830699421519,0.0,10.0,18.0,4.7,43.3,43.3,2.3,0.0,0.3,0.3309920834335346,2,2,229,1.0,1.0,678.0,56.0,20.0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,7,0,0,0.729346502175374,0,5,0,3,0
0,-0.4233059697539355,0.3360891012169198,-0.2865943896266404,-0.4013915088397724,-0.41378996023600173,-0.12571796576428226,-0.1344548743649928,0.030066182180381,0.4410182772379227,12.7,45.3,-0.11165411185562178,0.0,220.8,17.0,17.3,84.7,88.3,22.7,0.0,3.3,0.9432343866783716,3,3,176,4.0,4.0,138.0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-2.145216049674011,0,1,3,3,1
0,-0.5254603724275615,-0.5861812930499819,-0.07661959548146274,-0.4013915088397724,-0.41378996023600173,-0.12571796576428226,0.8125979649031367,0.01738615129994408,-0.2998152725527243,0.0,20.3,-0.36675175736811094,0.0,7.4,14.0,0.0,36.0,29.3,3.3,0.0,0.0,0.3309920834335346,2,1,658,1.0,1.0,678.0,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.729346502175374,0,3,0,3,1
0,-0.6586661133588095,-0.9017943173175486,-0.7065439779169957,-0.2890522208445278,-0.41378996023600173,-0.12571796576428226,0.0682066385648127,-0.056158027806590065,-0.6647034388675205,0.3,2.0,-0.36675175736811094,0.0,11.2,0.7,0.0,14.7,8.0,0.3,0.0,0.0,0.3309920834335346,1,1,232,1.0,1.0,678.0,46.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0.729346502175374,0,1,0,3,1
0,0.6133137067160976,0.012916483553722718,1.6031787576799585,-0.4013915088397724,-0.41378996023600173,0.6699226496705224,-0.7970021281739722,0.030066182180381,-0.22241475242534323,4.0,15.3,-0.36675175736811094,0.0,139.8,42.3,3.3,171.3,53.3,8.0,0.0,1.7,0.7391536189300926,1,1,265,2.0,1.0,331.0,38.0,32.0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0,-0.6121160220210058,0,2,3,3,2
1,-0.41295552366806143,-0.622089361679226,-0.5805591014298891,-0.4013915088397724,-0.18571870789925252,-0.12571796576428226,-0.056508138622759906,0.027530176004293614,-0.18924310094217994,3.3,9.7,-0.3078830699421519,0.0,20.2,5.7,0.0,53.7,8.7,7.7,0.0,0.0,0.9432343866783716,1,1,328,1.0,1.0,847.0,34.0,36.0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,8,0,0,0.729346502175374,0,1,3,3,2
0,-0.6422404054399224,-0.9471518776913307,-0.7065439779169957,-0.4013915088397724,-0.41378996023600173,-0.12571796576428226,0.03702794426791955,0.022458163652118845,-0.4767307471295951,0.0,3.7,-0.36675175736811094,0.0,1.3,4.0,0.0,14.0,1.3,1.7,0.0,0.0,0.3309920834335346,1,1,39,1.0,1.0,678.0,54.0,0.0,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,1,0,7,0,0,0.729346502175374,0,1,0,4,0
